hz,magnitude
34980,145852
35000,45762.5
35020,33436.6
35040,35133.4
35060,55625.5
35080,561116
35100,66759.2
35120,37060.1
35140,32877.5
35160,41343.7
35180,97306.2
35200,144961
35220,45698.1
35240,33427.1
35260,35153.2
35280,55733.1
35300,575146
35320,66589.1
35340,37032.8
35360,32881.6
35380,41388.4
35400,97698.4
35420,144072
35440,45635.8
35460,33417.3
35480,35172.4
35500,55844
35520,589859
35540,66423.4
35560,37004.5
35580,32885.6
35600,41434.8
35620,98088.3
35640,143202
35660,45571.9
35680,33407.9
35700,35192.4
35720,55952.8
35740,605384
35760,66255.2
35780,36977.4
35800,32889.9
35820,41479.8
35840,98487.3
35860,142335
35880,45510.3
35900,33398.2
35920,35211.7
35940,56064.8
35960,621711
35980,66091.5
36000,36949.4
36020,32894
36040,41526.6
36060,98884
36080,141487
36100,45446.9
36120,33389
36140,35231.9
36160,56174.6
36180,638985
36200,65925.3
36220,36922.5
36240,32898.4
36260,41572
36280,99289.8
36300,140641
36320,45385.7
36340,33379.5
36360,35251.5
36380,56287.8
36400,657206
36420,65763.4
36440,36894.7
36460,32902.6
36480,41619.2
36500,99693.5
36520,139814
36540,45322.9
36560,33370.4
36580,35271.9
36600,56398.7
36620,676540
36640,65599.1
36660,36868
36680,32907.1
36700,41664.9
36720,100106
36740,138988
36760,45262.2
36780,33361.1
36800,35291.6
36820,56513
36840,697004
36860,65439.1
36880,36840.4
36900,32911.5
36920,41712.5
36940,100517
36960,138181
36980,45199.9
37000,33352.1
37020,35312.2
37040,56625.1
37060,718792
37080,65276.7
37100,36814
37120,32916.2
37140,41758.6
37160,100937
37180,137375
37200,45139.8
37220,33342.9
37240,35332.1
37260,56740.5
37280,741940
37300,65118.5
37320,36786.6
37340,32920.7
37360,41806.5
37380,101355
37400,136587
