hz,magnitude
14980,99901
15000,40245.1
15020,41642.7
15040,88387.6
15060,32905.4
15080,172005
15100,36881.9
15120,47405.3
15140,65682.2
15160,33698.1
15180,666743
15200,34686.1
15220,56344.1
15240,53114.3
15260,35262.2
15280,351554
15300,33375.5
15320,71215.8
15340,45355
15360,37781.5
15380,140229
15400,32800.8
15420,99492.7
15440,40286.1
15460,41596.2
15480,88704.4
15500,32901
15520,170751
15540,36909.1
15560,47334.8
15580,65845.2
15600,33686.6
15620,647977
15640,34703.4
15660,56232
15680,53211.1
15700,35242.2
15720,356989
15740,33384.8
15760,71020.6
15780,45417
15800,37750.6
15820,141065
15840,32803.1
15860,99088
15880,40327.3
15900,41549.9
15920,89023.7
15940,32896.7
15960,169516
15980,36936.5
16000,47264.6
16020,66009.3
16040,33675.1
16060,630239
16080,34720.7
16100,56120.5
16120,53308.3
16140,35222.4
16160,362595
16180,33394.1
16200,70826.6
16220,45479.2
16240,37719.9
16260,141912
16280,32805.6
16300,98686.7
16320,40368.6
16340,41503.8
16360,89345.4
16380,32892.4
16400,168299
16420,36963.9
16440,47194.7
16460,66174.3
16480,33663.7
16500,613448
16520,34738.1
16540,56009.6
16560,53406.1
16580,35202.6
16600,368381
16620,33403.6
16640,70633.7
16660,45541.8
16680,37689.3
16700,142770
16720,32808.1
16740,98288.9
16760,40410.1
16780,41457.9
16800,89669.6
16820,32888.2
16840,167099
16860,36991.5
16880,47125.1
16900,66340.2
16920,33652.4
16940,597530
16960,34755.6
16980,55899.2
17000,53504.3
17020,35182.9
17040,374355
17060,33413.1
17080,70442.1
17100,45604.6
17120,37658.8
17140,143638
17160,32810.6
17180,97894.5
17200,40451.8
17220,41412.2
17240,89996.4
17260,32884.1
17280,165917
17300,37019.2
17320,47055.8
17340,66507.2
17360,33641.2
17380,582418
17400,34773.2
17420,55789.4
17440,53602.9
17460,35163.3
17480,380527
17500,33422.7
17520,70251.6
17540,45667.6
17560,37628.4
17580,144517
17600,32813.3
17620,97503.4
17640,40493.6
17660,41366.7
17680,90325.8
17700,32880.1
17720,164752
17740,37047
17760,46986.9
17780,66675.1
17800,33630
17820,568053
17840,34790.9
17860,55680.1
17880,53702.1
17900,35143.8
17920,386906
17940,33432.4
17960,70062.4
17980,45730.9
18000,37598.2
18020,145407
18040,32816
18060,97115.6
18080,40535.6
18100,41321.3
18120,90657.8
18140,32876.1
18160,163603
18180,37074.9
18200,46918.2
18220,66843.9
18240,33619
18260,554380
18280,34808.6
18300,55571.3
18320,53801.7
18340,35124.4
18360,393504
18380,33442.1
18400,69874.2
18420,45794.5
18440,37568.1
18460,146309
18480,32818.7
18500,96731.1
18520,40577.8
18540,41276.2
18560,90992.4
18580,32872.2
18600,162471
18620,37103
18640,46849.8
18660,67013.8
18680,33608
18700,541351
18720,34826.5
18740,55463.1
18760,53901.8
18780,35105.1
18800,400332
18820,33451.9
18840,69687.2
18860,45858.4
18880,37538.1
18900,147222
18920,32821.6
18940,96349.8
18960,40620.1
18980,41231.2
19000,91329.7
19020,32868.3
19040,161354
19060,37131.2
19080,46781.7
19100,67184.7
19120,33597
19140,528922
19160,34844.4
19180,55355.4
19200,54002.4
19220,35085.9
19240,407402
19260,33461.8
19280,69501.4
19300,45922.5
19320,37508.2
19340,148147
19360,32824.5
19380,95971.7
19400,40662.6
19420,41186.4
19440,91669.7
19460,32864.6
19480,160253
19500,37159.4
19520,46713.9
19540,67356.6
19560,33586.2
19580,517051
19600,34862.5
19620,55248.2
19640,54103.5
19660,35066.8
19680,414727
19700,33471.7
19720,69316.7
19740,45986.9
19760,37478.5
19780,149084
19800,32827.4
19820,95596.8
19840,40705.3
19860,41141.8
19880,92012.4
19900,32860.8
19920,159168
19940,37187.9
19960,46646.4
19980,67529.5
20000,33575.4
20020,505703
20040,34880.6
20060,55141.6
20080,54205
20100,35047.8
20120,422321
20140,33481.8
20160,69133.1
20180,46051.6
20200,37448.9
20220,150033
20240,32830.5
20260,95224.9
20280,40748.2
20300,41097.3
20320,92357.8
20340,32857.2
20360,158097
20380,37216.4
20400,46579.2
20420,67703.5
20440,33564.7
20460,494843
20480,34898.8
20500,55035.5
20520,54307.1
20540,35028.8
20560,430199
20580,33491.9
20600,68950.6
20620,46116.6
20640,37419.4
20660,150995
20680,32833.6
20700,94856.2
20720,40791.2
20740,41053
20760,92706.1
20780,32853.6
20800,157041
20820,37245
20840,46512.2
20860,67878.5
20880,33554.1
20900,484441
20920,34917.1
20940,54929.9
20960,54409.6
20980,35010
21000,438378
21020,33502.1
21040,68769.2
21060,46181.8
21080,37390
21100,151969
21120,32836.8
21140,94490.4
21160,40834.4
21180,41009
21200,93057.2
21220,32850.1
21240,155999
21260,37273.8
21280,46445.6
21300,68054.5
21320,33543.5
21340,474468
21360,34935.5
21380,54824.8
21400,54512.7
21420,34991.2
21440,446874
21460,33512.3
21480,68588.9
21500,46247.3
21520,37360.8
21540,152956
21560,32840
21580,94127.7
21600,40877.8
21620,40965.1
21640,93411.1
21660,32846.7
21680,154971
21700,37302.7
21720,46379.2
21740,68231.6
21760,33533
21780,464898
21800,34954
21820,54720.3
21840,54616.2
21860,34972.6
21880,455707
21900,33522.6
21920,68409.7
21940,46313.1
21960,37331.7
21980,153957
22000,32843.3
22020,93767.9
22040,40921.3
22060,40921.3
22080,93767.9
22100,32843.3
22120,153957
22140,37331.7
22160,46313.1
22180,68409.7
22200,33522.6
22220,455707
22240,34972.6
22260,54616.2
22280,54720.3
22300,34954
22320,464898
22340,33533
22360,68231.6
22380,46379.2
22400,37302.7
22420,154971
22440,32846.7
22460,93411.1
22480,40965.1
22500,40877.8
22520,94127.7
22540,32840
22560,152956
22580,37360.8
22600,46247.3
22620,68588.9
22640,33512.3
22660,446874
22680,34991.2
22700,54512.7
22720,54824.8
22740,34935.5
22760,474468
22780,33543.5
22800,68054.5
22820,46445.6
22840,37273.8
22860,155999
22880,32850.1
22900,93057.2
22920,41009
22940,40834.4
22960,94490.4
22980,32836.8
23000,151969
23020,37390
23040,46181.8
23060,68769.2
23080,33502.1
23100,438378
23120,35010
23140,54409.6
23160,54929.9
23180,34917.1
23200,484441
23220,33554.1
23240,67878.5
23260,46512.2
23280,37245
23300,157041
23320,32853.6
23340,92706.1
23360,41053
23380,40791.2
23400,94856.2
23420,32833.6
23440,150995
23460,37419.4
23480,46116.6
23500,68950.6
23520,33491.9
23540,430199
23560,35028.8
23580,54307.1
23600,55035.5
23620,34898.8
23640,494843
23660,33564.7
23680,67703.5
23700,46579.2
23720,37216.4
23740,158097
23760,32857.2
23780,92357.8
23800,41097.3
23820,40748.2
23840,95224.9
23860,32830.5
23880,150033
23900,37448.9
23920,46051.6
23940,69133.1
23960,33481.8
23980,422321
24000,35047.8
24020,54205
24040,55141.6
24060,34880.6
24080,505703
24100,33575.4
24120,67529.5
24140,46646.4
24160,37187.9
24180,159168
24200,32860.8
24220,92012.4
24240,41141.8
24260,40705.3
24280,95596.8
24300,32827.4
24320,149084
24340,37478.5
24360,45986.9
24380,69316.7
24400,33471.7
24420,414727
24440,35066.8
24460,54103.5
24480,55248.2
24500,34862.5
24520,517051
24540,33586.2
24560,67356.6
24580,46713.9
24600,37159.4
24620,160253
24640,32864.6
24660,91669.7
24680,41186.4
24700,40662.6
24720,95971.7
24740,32824.5
24760,148147
24780,37508.2
24800,45922.5
24820,69501.4
24840,33461.8
24860,407402
24880,35085.9
24900,54002.4
24920,55355.4
24940,34844.4
24960,528922
24980,33597
25000,67184.7
25020,46781.7
25040,37131.2
25060,161354
25080,32868.3
25100,91329.7
25120,41231.2
25140,40620.1
25160,96349.8
25180,32821.6
25200,147222
25220,37538.1
25240,45858.4
25260,69687.2
25280,33451.9
25300,400332
25320,35105.1
25340,53901.8
25360,55463.1
25380,34826.5
25400,541351
25420,33608
25440,67013.8
25460,46849.8
25480,37103
25500,162471
25520,32872.2
25540,90992.4
25560,41276.2
25580,40577.8
25600,96731.1
25620,32818.7
25640,146309
25660,37568.1
25680,45794.5
25700,69874.2
25720,33442.1
25740,393504
25760,35124.4
25780,53801.7
25800,55571.3
25820,34808.6
25840,554380
25860,33619
25880,66843.9
25900,46918.2
25920,37074.9
25940,163603
25960,32876.1
25980,90657.8
26000,41321.3
26020,40535.6
26040,97115.6
26060,32816
26080,145407
26100,37598.2
26120,45730.9
26140,70062.4
26160,33432.4
26180,386906
26200,35143.8
26220,53702.1
26240,55680.1
26260,34790.9
26280,568053
26300,33630
26320,66675.1
26340,46986.9
26360,37047
26380,164752
26400,32880.1
26420,90325.8
26440,41366.7
26460,40493.6
26480,97503.4
26500,32813.3
26520,144517
26540,37628.4
26560,45667.6
26580,70251.6
26600,33422.7
26620,380527
26640,35163.3
26660,53602.9
26680,55789.4
26700,34773.2
26720,582418
26740,33641.2
26760,66507.2
26780,47055.8
26800,37019.2
26820,165917
26840,32884.1
26860,89996.4
26880,41412.2
26900,40451.8
26920,97894.5
26940,32810.6
26960,143638
26980,37658.8
27000,45604.6
27020,70442.1
27040,33413.1
27060,374355
27080,35182.9
27100,53504.3
27120,55899.2
27140,34755.6
27160,597530
27180,33652.4
27200,66340.2
27220,47125.1
27240,36991.5
27260,167099
27280,32888.2
27300,89669.6
27320,41457.9
27340,40410.1
27360,98288.9
27380,32808.1
27400,142770
27420,37689.3
27440,45541.8
27460,70633.7
27480,33403.6
27500,368381
27520,35202.6
27540,53406.1
27560,56009.6
27580,34738.1
27600,613448
27620,33663.7
27640,66174.3
27660,47194.7
27680,36963.9
27700,168299
27720,32892.4
27740,89345.4
27760,41503.8
27780,40368.6
27800,98686.7
27820,32805.6
27840,141912
27860,37719.9
27880,45479.2
27900,70826.6
27920,33394.1
27940,362595
27960,35222.4
27980,53308.3
28000,56120.5
28020,34720.7
28040,630239
28060,33675.1
28080,66009.3
28100,47264.6
28120,36936.5
28140,169516
28160,32896.7
28180,89023.7
28200,41549.9
28220,40327.3
28240,99088
28260,32803.1
28280,141065
28300,37750.6
28320,45417
28340,71020.6
28360,33384.8
28380,356989
28400,35242.2
28420,53211.1
28440,56232
28460,34703.4
28480,647977
28500,33686.6
28520,65845.2
28540,47334.8
28560,36909.1
28580,170751
28600,32901
28620,88704.4
28640,41596.2
28660,40286.1
28680,99492.7
28700,32800.8
28720,140229
28740,37781.5
28760,45355
28780,71215.8
28800,33375.5
28820,351554
28840,35262.2
28860,53114.3
28880,56344.1
28900,34686.1
28920,666743
28940,33698.1
28960,65682.2
28980,47405.3
29000,36881.9
29020,172005
29040,32905.4
29060,88387.6
29080,41642.7
29100,40245.1
29120,99901
29140,32798.5
29160,139402
29180,37812.4
29200,45293.2
29220,71412.3
29240,33366.2
29260,346283
29280,35282.2
29300,53017.9
29320,56456.7
29340,34669
29360,686630
29380,33709.7
29400,65520
29420,47476
29440,36854.8
29460,173278
29480,32909.8
29500,88073.3
29520,41689.3
29540,40204.3
29560,100313
29580,32796.2
29600,138586
29620,37843.6
29640,45231.7
29660,71610
29680,33357.1
29700,341168
29720,35302.4
29740,52922
29760,56569.9
29780,34651.9
29800,707741
29820,33721.4
29840,65358.8
29860,47547.2
29880,36827.8
29900,174570
29920,32914.4
29940,87761.3
29960,41736.2
29980,40163.6
30000,100728
30020,32794.1
30040,137779
30060,37874.8
30080,45170.5
30100,71808.9
30120,33348
30140,336203
30160,35322.6
30180,52826.6
30200,56683.6
30220,34634.9
30240,730193
30260,33733.2
30280,65198.5
30300,47618.6
30320,36800.9
30340,175882
30360,32918.9
30380,87451.7
30400,41783.2
30420,40123.1
30440,101147
30460,32792
30480,136982
30500,37906.2
30520,45109.6
30540,72009.1
30560,33339
30580,331381
30600,35343
30620,52731.6
30640,56797.9
30660,34618
30680,754118
30700,33745
30720,65039.1
30740,47690.3
30760,36774.1
30780,177214
30800,32923.6
30820,87144.5
30840,41830.4
30860,40082.8
30880,101570
30900,32789.9
30920,136194
30940,37937.7
30960,45048.8
30980,72210.6
31000,33330.1
31020,326696
31040,35363.4
31060,52637.1
31080,56912.8
31100,34601.2
31120,779666
31140,33756.9
31160,64880.6
31180,47762.3
31200,36747.4
31220,178566
