hz,magnitude
35100,2.03783
35120,1.13129
35140,1.0036
35160,1.26203
35180,2.97036
35200,4.42493
35220,1.39497
35240,1.02038
35260,1.07306
35280,1.7013
35300,17.5563
35320,2.03269
35340,1.13044
35360,1.00373
35380,1.26341
35400,2.98225
35420,4.39793
35440,1.39304
35460,1.02008
35480,1.07366
35500,1.70465
35520,18.006
35540,2.02758
35560,1.12959
35580,1.00385
35600,1.26481
35620,2.99424
35640,4.37126
35660,1.39112
35680,1.01979
35700,1.07426
35720,1.70801
35740,18.4794
35760,2.0225
35780,1.12875
35800,1.00398
35820,1.2662
35840,3.00633
35860,4.34492
35880,1.38921
35900,1.0195
35920,1.07486
35940,1.71139
35960,18.9783
35980,2.01745
36000,1.12791
36020,1.00411
36040,1.26761
36060,3.01853
36080,4.31891
36100,1.3873
36120,1.01921
36140,1.07547
36160,1.71478
36180,19.505
36200,2.01243
36220,1.12707
36240,1.00424
36260,1.26902
36280,3.03083
36300,4.29321
36320,1.38541
36340,1.01893
36360,1.07607
36380,1.71819
36400,20.0618
36420,2.00744
36440,1.12624
36460,1.00437
36480,1.27043
36500,3.04324
36520,4.26783
36540,1.38352
36560,1.01865
36580,1.07669
36600,1.72162
36620,20.6514
36640,2.00247
36660,1.12541
36680,1.00451
36700,1.27185
36720,3.05575
36740,4.24275
36760,1.38164
36780,1.01837
36800,1.0773
36820,1.72507
36840,21.2767
36860,1.99754
36880,1.12458
36900,1.00464
36920,1.27328
36940,3.06838
36960,4.21798
36980,1.37976
37000,1.01809
37020,1.07792
37040,1.72853
37060,21.9411
37080,1.99263
37100,1.12376
37120,1.00478
37140,1.27471
37160,3.08112
37180,4.1935
37200,1.3779
37220,1.01781
37240,1.07853
37260,1.73201
37280,22.6484
37300,1.98775
37320,1.12294
37340,1.00492
37360,1.27615
37380,3.09397
37400,4.16931
37420,1.37604
37440,1.01754
37460,1.07916
37480,1.73551
37500,23.4029
37520,1.9829
37540,1.12212
37560,1.00507
37580,1.2776
37600,3.10693
37620,4.14541
37640,1.37419
37660,1.01727
37680,1.07978
37700,1.73903
37720,24.2094
37740,1.97807
37760,1.12131
37780,1.00521
37800,1.27905
37820,3.12001
37840,4.12179
37860,1.37235
37880,1.017
37900,1.08041
37920,1.74256
37940,25.0736
37960,1.97328
37980,1.1205
38000,1.00536
38020,1.2805
38040,3.13321
38060,4.09844
38080,1.37052
38100,1.01673
38120,1.08104
38140,1.74611
38160,26.0017
38180,1.96851
38200,1.1197
38220,1.00551
38240,1.28197
38260,3.14652
38280,4.07537
38300,1.36869
38320,1.01646
38340,1.08168
38360,1.74968
38380,27.0013
38400,1.96377
38420,1.11889
38440,1.00566
38460,1.28343
38480,3.15996
38500,4.05256
38520,1.36687
38540,1.0162
38560,1.08231
38580,1.75327
38600,28.0809
38620,1.95905
38640,1.1181
38660,1.00581
38680,1.28491
38700,3.17351
38720,4.03002
38740,1.36506
38760,1.01594
38780,1.08295
38800,1.75688
38820,29.2504
38840,1.95436
38860,1.1173
38880,1.00597
38900,1.28639
38920,3.18719
38940,4.00773
38960,1.36326
38980,1.01568
39000,1.0836
39020,1.7605
39040,30.5217
39060,1.9497
39080,1.11651
39100,1.00613
39120,1.28787
39140,3.201
39160,3.9857
39180,1.36146
39200,1.01543
39220,1.08424
39240,1.76415
39260,31.9086
39280,1.94506
39300,1.11572
39320,1.00629
39340,1.28937
39360,3.21493
39380,3.96391
39400,1.35967
39420,1.01517
39440,1.08489
39460,1.76781
39480,33.4275
39500,1.94045
39520,1.11494
39540,1.00645
39560,1.29087
39580,3.22899
39600,3.94237
39620,1.35789
39640,1.01492
39660,1.08554
39680,1.77149
39700,35.0984
39720,1.93587
39740,1.11415
39760,1.00661
39780,1.29237
39800,3.24318
39820,3.92107
39840,1.35612
39860,1.01467
39880,1.0862
39900,1.77519
39920,36.9452
39940,1.93131
39960,1.11338
39980,1.00678
40000,1.29388
40020,3.2575
40040,3.90001
40060,1.35435
40080,1.01442
40100,1.08685
40120,1.77891
40140,38.9972
40160,1.92678
40180,1.1126
40200,1.00695
40220,1.2954
40240,3.27196
40260,3.87918
40280,1.3526
40300,1.01418
40320,1.08751
40340,1.78265
40360,41.2907
40380,1.92227
40400,1.11183
40420,1.00712
40440,1.29692
40460,3.28655
40480,3.85857
40500,1.35084
40520,1.01394
40540,1.08818
40560,1.78641
40580,43.8709
40600,1.91778
40620,1.11106
40640,1.00729
40660,1.29845
40680,3.30128
40700,3.8382
40720,1.3491
40740,1.01369
40760,1.08885
40780,1.79018
40800,46.7951
40820,1.91332
40840,1.1103
40860,1.00747
40880,1.29998
40900,3.31615
40920,3.81804
40940,1.34736
40960,1.01346
40980,1.08952
41000,1.79398
41020,50.1371
41040,1.90889
41060,1.10954
41080,1.00764
41100,1.30153
41120,3.33115
41140,3.79811
41160,1.34563
41180,1.01322
41200,1.09019
41220,1.7978
41240,53.9933
41260,1.90448
41280,1.10878
41300,1.00782
41320,1.30307
41340,3.34631
41360,3.77839
41380,1.34391
41400,1.01298
41420,1.09086
41440,1.80163
41460,58.4923
41480,1.90009
41500,1.10802
41520,1.008
41540,1.30463
41560,3.36161
41580,3.75888
41600,1.34219
41620,1.01275
41640,1.09154
41660,1.80549
41680,63.8093
41700,1.89573
41720,1.10727
41740,1.00819
41760,1.30619
41780,3.37705
41800,3.73958
41820,1.34049
41840,1.01252
41860,1.09222
41880,1.80937
41900,70.1897
41920,1.89139
41940,1.10652
41960,1.00837
41980,1.30776
42000,3.39265
42020,3.72048
42040,1.33878
42060,1.01229
42080,1.09291
42100,1.81326
42120,77.9881
42140,1.88708
42160,1.10578
42180,1.00856
42200,1.30933
42220,3.40839
42240,3.70158
42260,1.33709
42280,1.01207
42300,1.0936
42320,1.81718
42340,87.7361
42360,1.88279
42380,1.10504
42400,1.00875
42420,1.31091
42440,3.42429
42460,3.68289
42480,1.3354
42500,1.01184
42520,1.09429
42540,1.82112
42560,100.269
42580,1.87852
42600,1.1043
42620,1.00894
42640,1.3125
42660,3.44035
42680,3.66438
42700,1.33372
42720,1.01162
42740,1.09498
42760,1.82508
42780,116.98
42800,1.87428
42820,1.10356
42840,1.00913
42860,1.31409
42880,3.45656
42900,3.64608
42920,1.33205
42940,1.0114
42960,1.09568
42980,1.82906
43000,140.376
43020,1.87005
43040,1.10283
43060,1.00933
43080,1.31569
43100,3.47294
43120,3.62796
43140,1.33038
43160,1.01119
43180,1.09638
43200,1.83306
43220,175.469
43240,1.86586
43260,1.1021
43280,1.00953
43300,1.31729
43320,3.48948
43340,3.61002
43360,1.32872
43380,1.01097
43400,1.09709
43420,1.83709
43440,233.958
43460,1.86168
43480,1.10137
43500,1.00973
43520,1.31891
43540,3.50618
43560,3.59227
43580,1.32707
43600,1.01076
43620,1.09779
43640,1.84113
43660,350.937
43680,1.85753
43700,1.10065
43720,1.00993
43740,1.32053
43760,3.52305
43780,3.5747
43800,1.32542
43820,1.01055
43840,1.0985
43860,1.8452
43880,701.874
43900,1.85339
43920,1.09993
43940,1.01013
43960,1.32215
43980,3.5401
44000,3.55731
44020,1.32378
44040,1.01034
44060,1.09922
44080,1.84928
